emp_id,leave_type,leave_applied_date,leave_start_date,leave_end_date,leave_days,status
433,Casual Leave,2023-01-25,2023-02-01,2023-02-03,3,Approved
433,Casual Leave,2022-12-04,2022-12-09,2022-12-10,2,Approved
433,Casual Leave,2022-07-14,2022-07-22,2022-07-25,4,Approved
433,Casual Leave,2022-07-04,2022-07-11,2022-07-14,4,Approved
433,Earn Leave,2023-03-01,2023-03-07,2023-03-10,4,Approved
433,Earn Leave,2022-11-07,2022-11-13,2022-11-16,4,Approved
433,Sick Leave,2023-01-02,2023-01-09,2023-01-10,2,Rejected
433,Casual Leave,2023-06-14,2023-06-23,2023-06-25,3,Approved
434,Casual Leave,2023-10-29,2023-11-04,2023-11-07,4,Approved
434,Earn Leave,2022-05-08,2022-05-13,2022-05-16,4,Approved
434,Earn Leave,2022-02-17,2022-02-24,2022-02-27,4,Approved
434,Casual Leave,2022-04-16,2022-04-24,2022-04-27,4,Rejected
434,Earn Leave,2022-12-26,2023-01-03,2023-01-04,2,Approved
434,Casual Leave,2023-09-02,2023-09-07,2023-09-08,2,Approved
435,Earn Leave,2022-03-30,2022-04-04,2022-04-06,3,Approved
435,Casual Leave,2023-02-23,2023-02-28,2023-03-01,2,Approved
435,Casual Leave,2022-07-04,2022-07-13,2022-07-16,4,Rejected
435,Earn Leave,2023-02-28,2023-03-06,2023-03-07,2,Approved
435,Casual Leave,2023-09-19,2023-09-26,2023-09-28,3,Approved
435,Casual Leave,2022-10-06,2022-10-15,2022-10-18,4,Approved
435,Sick Leave,2022-10-10,2022-10-19,2022-10-21,3,Approved
436,Earn Leave,2022-05-25,2022-05-31,2022-06-01,2,Rejected
436,Earn Leave,2023-10-21,2023-10-30,2023-11-02,4,Approved
436,Casual Leave,2022-08-06,2022-08-12,2022-08-13,2,Approved
436,Casual Leave,2023-03-20,2023-03-29,2023-03-30,2,Rejected
436,Casual Leave,2023-08-22,2023-08-29,2023-08-31,3,Rejected
436,Casual Leave,2022-01-17,2022-01-26,2022-01-27,2,Approved
437,Casual Leave,2022-01-29,2022-02-04,2022-02-06,3,Approved
437,Casual Leave,2023-11-21,2023-11-29,2023-12-01,3,Approved
437,Earn Leave,2022-09-08,2022-09-15,2022-09-18,4,Rejected
437,Casual Leave,2023-07-30,2023-08-04,2023-08-07,4,Rejected
437,Earn Leave,2022-02-25,2022-03-03,2022-03-05,3,Approved
438,Casual Leave,2023-10-26,2023-11-02,2023-11-05,4,Approved
438,Earn Leave,2022-08-03,2022-08-10,2022-08-11,2,Approved
438,Casual Leave,2022-01-03,2022-01-10,2022-01-12,3,Approved
438,Casual Leave,2023-01-14,2023-01-21,2023-01-23,3,Approved
439,Earn Leave,2022-07-18,2022-07-23,2022-07-26,4,Approved
440,Sick Leave,2023-01-14,2023-01-22,2023-01-25,4,Approved
440,Earn Leave,2022-02-22,2022-03-03,2022-03-04,2,Approved
441,Casual Leave,2023-02-01,2023-02-10,2023-02-13,4,Approved
441,Casual Leave,2022-09-28,2022-10-05,2022-10-08,4,Approved
441,Earn Leave,2022-04-21,2022-04-26,2022-04-28,3,Approved
441,Sick Leave,2022-08-15,2022-08-20,2022-08-21,2,Approved
441,Sick Leave,2023-09-25,2023-10-02,2023-10-04,3,Approved
441,Casual Leave,2021-12-25,2022-01-03,2022-01-06,4,Approved
441,Casual Leave,2022-09-19,2022-09-27,2022-09-29,3,Approved
441,Casual Leave,2023-04-21,2023-04-27,2023-04-30,4,Approved
442,Casual Leave,2022-05-11,2022-05-18,2022-05-21,4,Approved
442,Casual Leave,2022-11-23,2022-11-29,2022-12-02,4,Approved
442,Casual Leave,2023-09-02,2023-09-10,2023-09-11,2,Approved
442,Casual Leave,2023-12-18,2023-12-25,2023-12-28,4,Approved
442,Casual Leave,2023-09-15,2023-09-22,2023-09-23,2,Approved
442,Earn Leave,2023-05-18,2023-05-26,2023-05-27,2,Approved
442,Casual Leave,2022-08-28,2022-09-06,2022-09-08,3,Approved
442,Casual Leave,2023-07-29,2023-08-04,2023-08-07,4,Approved
443,Earn Leave,2022-01-21,2022-01-26,2022-01-29,4,Approved
443,Casual Leave,2022-03-21,2022-03-30,2022-04-01,3,Approved
443,Earn Leave,2023-11-15,2023-11-24,2023-11-26,3,Approved
443,Casual Leave,2022-08-01,2022-08-08,2022-08-10,3,Approved
443,Earn Leave,2022-10-18,2022-10-27,2022-10-30,4,Approved
443,Casual Leave,2022-05-02,2022-05-07,2022-05-10,4,Approved
443,Casual Leave,2023-09-16,2023-09-24,2023-09-27,4,Approved
443,Casual Leave,2022-10-19,2022-10-24,2022-10-27,4,Approved
443,Casual Leave,2023-09-26,2023-10-02,2023-10-04,3,Approved
443,Casual Leave,2022-01-29,2022-02-06,2022-02-09,4,Approved
444,Earn Leave,2022-08-10,2022-08-19,2022-08-21,3,Approved
444,Sick Leave,2023-11-17,2023-11-26,2023-11-27,2,Approved
444,Casual Leave,2022-04-11,2022-04-17,2022-04-19,3,Rejected
444,Casual Leave,2022-10-04,2022-10-09,2022-10-11,3,Approved
445,Earn Leave,2023-02-15,2023-02-21,2023-02-22,2,Approved
445,Casual Leave,2022-01-10,2022-01-15,2022-01-18,4,Approved
445,Earn Leave,2022-03-15,2022-03-22,2022-03-23,2,Approved
445,Casual Leave,2022-11-14,2022-11-23,2022-11-25,3,Approved
445,Casual Leave,2022-12-14,2022-12-21,2022-12-24,4,Approved
445,Casual Leave,2022-03-01,2022-03-07,2022-03-10,4,Approved
445,Sick Leave,2023-10-26,2023-11-02,2023-11-05,4,Approved
445,Earn Leave,2023-05-21,2023-05-27,2023-05-30,4,Approved
446,Earn Leave,2023-08-02,2023-08-11,2023-08-14,4,Approved
446,Sick Leave,2023-08-17,2023-08-22,2023-08-24,3,Approved
446,Casual Leave,2023-10-21,2023-10-26,2023-10-28,3,Approved
447,Casual Leave,2023-10-16,2023-10-21,2023-10-22,2,Approved
447,Casual Leave,2022-08-24,2022-08-29,2022-09-01,4,Rejected
447,Sick Leave,2022-08-31,2022-09-05,2022-09-08,4,Approved
447,Earn Leave,2022-12-09,2022-12-18,2022-12-21,4,Approved
448,Sick Leave,2022-03-25,2022-03-30,2022-04-01,3,Approved
448,Earn Leave,2022-11-13,2022-11-22,2022-11-24,3,Approved
449,Casual Leave,2023-10-24,2023-10-29,2023-11-01,4,Approved
450,Casual Leave,2023-03-23,2023-03-31,2023-04-01,2,Approved
450,Casual Leave,2023-06-29,2023-07-07,2023-07-09,3,Approved
450,Casual Leave,2023-09-27,2023-10-02,2023-10-04,3,Approved
450,Casual Leave,2022-03-30,2022-04-08,2022-04-10,3,Approved
450,Earn Leave,2023-01-08,2023-01-14,2023-01-16,3,Approved
450,Casual Leave,2022-03-21,2022-03-26,2022-03-28,3,Rejected
450,Earn Leave,2023-12-19,2023-12-25,2023-12-28,4,Approved
451,Casual Leave,2023-08-19,2023-08-27,2023-08-29,3,Approved
451,Casual Leave,2023-11-16,2023-11-24,2023-11-25,2,Rejected
451,Casual Leave,2022-07-31,2022-08-09,2022-08-10,2,Approved
451,Casual Leave,2023-03-19,2023-03-24,2023-03-27,4,Rejected
451,Casual Leave,2022-03-02,2022-03-07,2022-03-08,2,Rejected
451,Casual Leave,2022-10-27,2022-11-03,2022-11-06,4,Rejected
452,Casual Leave,2022-04-16,2022-04-24,2022-04-25,2,Approved
453,Casual Leave,2023-03-17,2023-03-25,2023-03-27,3,Approved
453,Earn Leave,2022-03-07,2022-03-14,2022-03-17,4,Approved
453,Earn Leave,2023-03-25,2023-04-02,2023-04-04,3,Rejected
453,Casual Leave,2023-08-31,2023-09-08,2023-09-11,4,Approved
453,Casual Leave,2022-09-07,2022-09-14,2022-09-17,4,Rejected
454,Earn Leave,2022-03-25,2022-04-02,2022-04-05,4,Approved
454,Casual Leave,2022-11-23,2022-12-01,2022-12-02,2,Approved
454,Earn Leave,2022-07-29,2022-08-03,2022-08-06,4,Approved
454,Casual Leave,2022-09-28,2022-10-03,2022-10-06,4,Approved
454,Casual Leave,2023-08-04,2023-08-12,2023-08-13,2,Approved
454,Casual Leave,2022-08-01,2022-08-09,2022-08-12,4,Rejected
455,Earn Leave,2023-10-18,2023-10-23,2023-10-24,2,Approved
455,Earn Leave,2022-09-29,2022-10-04,2022-10-06,3,Rejected
455,Casual Leave,2022-04-09,2022-04-18,2022-04-20,3,Approved
456,Casual Leave,2022-01-21,2022-01-26,2022-01-29,4,Approved
456,Earn Leave,2022-05-18,2022-05-25,2022-05-28,4,Approved
457,Casual Leave,2023-12-11,2023-12-18,2023-12-21,4,Approved
458,Casual Leave,2023-08-26,2023-08-31,2023-09-03,4,Approved
458,Earn Leave,2023-08-20,2023-08-25,2023-08-26,2,Approved
458,Casual Leave,2023-05-24,2023-06-01,2023-06-04,4,Approved
459,Casual Leave,2023-05-13,2023-05-21,2023-05-24,4,Approved
459,Casual Leave,2023-06-10,2023-06-16,2023-06-17,2,Approved
459,Casual Leave,2022-09-17,2022-09-26,2022-09-28,3,Approved
459,Casual Leave,2023-02-18,2023-02-24,2023-02-25,2,Approved
459,Earn Leave,2022-07-10,2022-07-18,2022-07-19,2,Rejected
460,Earn Leave,2023-03-04,2023-03-13,2023-03-14,2,Approved
460,Earn Leave,2022-01-26,2022-02-02,2022-02-04,3,Approved
460,Casual Leave,2023-01-31,2023-02-08,2023-02-09,2,Approved
460,Casual Leave,2022-12-22,2022-12-27,2022-12-28,2,Approved
460,Earn Leave,2023-11-14,2023-11-22,2023-11-23,2,Approved
460,Casual Leave,2022-01-25,2022-02-01,2022-02-03,3,Approved
460,Casual Leave,2022-12-28,2023-01-03,2023-01-06,4,Approved
460,Sick Leave,2023-08-10,2023-08-17,2023-08-20,4,Rejected
460,Casual Leave,2023-02-10,2023-02-18,2023-02-20,3,Approved
460,Casual Leave,2023-04-21,2023-04-29,2023-04-30,2,Approved
461,Casual Leave,2023-08-15,2023-08-20,2023-08-21,2,Approved
461,Casual Leave,2022-10-15,2022-10-23,2022-10-24,2,Approved
461,Earn Leave,2022-11-05,2022-11-13,2022-11-15,3,Approved
461,Earn Leave,2023-12-10,2023-12-19,2023-12-20,2,Approved
461,Casual Leave,2023-04-11,2023-04-17,2023-04-20,4,Approved
461,Casual Leave,2023-01-05,2023-01-13,2023-01-14,2,Approved
462,Casual Leave,2022-02-16,2022-02-23,2022-02-25,3,Approved
462,Earn Leave,2023-08-31,2023-09-09,2023-09-10,2,Approved
462,Casual Leave,2022-05-30,2022-06-05,2022-06-08,4,Approved
462,Earn Leave,2023-10-14,2023-10-22,2023-10-23,2,Approved
462,Sick Leave,2023-07-03,2023-07-12,2023-07-14,3,Approved
462,Earn Leave,2022-09-16,2022-09-25,2022-09-28,4,Approved
463,Earn Leave,2023-12-09,2023-12-17,2023-12-19,3,Approved
463,Sick Leave,2022-06-12,2022-06-20,2022-06-23,4,Approved
463,Casual Leave,2022-05-05,2022-05-10,2022-05-11,2,Approved
463,Casual Leave,2022-07-15,2022-07-23,2022-07-26,4,Rejected
463,Earn Leave,2023-09-12,2023-09-20,2023-09-21,2,Approved
463,Casual Leave,2022-03-29,2022-04-05,2022-04-07,3,Approved
463,Earn Leave,2023-11-10,2023-11-16,2023-11-19,4,Approved
464,Casual Leave,2023-02-02,2023-02-08,2023-02-10,3,Rejected
464,Sick Leave,2022-05-12,2022-05-18,2022-05-21,4,Approved
464,Casual Leave,2022-01-19,2022-01-26,2022-01-27,2,Approved
464,Earn Leave,2023-04-15,2023-04-21,2023-04-22,2,Approved
464,Earn Leave,2022-01-26,2022-01-31,2022-02-02,3,Approved
464,Casual Leave,2022-01-11,2022-01-16,2022-01-19,4,Approved
465,Casual Leave,2022-02-02,2022-02-10,2022-02-13,4,Approved
466,Casual Leave,2022-10-09,2022-10-17,2022-10-20,4,Approved
466,Earn Leave,2022-03-13,2022-03-21,2022-03-23,3,Approved
466,Earn Leave,2022-09-21,2022-09-26,2022-09-27,2,Approved
466,Earn Leave,2022-02-16,2022-02-22,2022-02-23,2,Approved
466,Casual Leave,2022-06-09,2022-06-16,2022-06-18,3,Approved
466,Casual Leave,2022-03-21,2022-03-30,2022-03-31,2,Approved
466,Sick Leave,2023-11-14,2023-11-23,2023-11-26,4,Approved
466,Earn Leave,2023-12-01,2023-12-08,2023-12-09,2,Approved
467,Casual Leave,2023-09-11,2023-09-19,2023-09-22,4,Approved
467,Earn Leave,2023-09-23,2023-09-29,2023-09-30,2,Approved
467,Casual Leave,2023-03-23,2023-03-29,2023-03-31,3,Approved
467,Casual Leave,2022-12-25,2023-01-02,2023-01-05,4,Approved
467,Casual Leave,2022-06-24,2022-07-03,2022-07-05,3,Approved
467,Casual Leave,2022-07-03,2022-07-10,2022-07-12,3,Approved
467,Casual Leave,2023-10-31,2023-11-07,2023-11-09,3,Approved
468,Casual Leave,2023-09-16,2023-09-22,2023-09-24,3,Approved
468,Earn Leave,2023-11-19,2023-11-24,2023-11-26,3,Approved
468,Casual Leave,2023-08-30,2023-09-08,2023-09-09,2,Approved
468,Casual Leave,2022-10-02,2022-10-08,2022-10-11,4,Approved
468,Sick Leave,2023-11-21,2023-11-30,2023-12-03,4,Approved
468,Earn Leave,2023-03-21,2023-03-29,2023-03-31,3,Approved
469,Casual Leave,2023-06-03,2023-06-11,2023-06-12,2,Approved
